time,open,high,low,close,Plot
19402200,75.419998,75.690002,74.129997,74.760002,NaN
19488600,74.760002,75.739998,74.389999,75.18,NaN
19747800,75.18,75.790001,74.519997,75.330002,NaN
19834200,75.330002,76.790001,75.300003,76.199997,NaN
19920600,76.199997,77.580002,76.010002,76.959999,NaN
20007000,76.959999,77.989998,76.300003,77.839996,NaN
20093400,77.839996,79.599998,77.459999,79.239998,NaN
20352600,79.410004,81.620003,79.410004,80.989998,NaN
20439000,80.989998,81.809998,79.690002,81.120003,NaN
20525400,81.120003,82.260002,80.599998,81.209999,NaN
20611800,81.209999,81.910004,80.129997,81.080002,NaN
20698200,81.080002,82.470001,80.690002,81.860001,NaN
20957400,81.860001,82.330002,80.949997,81.519997,NaN
21043800,81.519997,81.800003,80.43,80.949997,NaN
21130200,80.949997,81.349998,79.949997,80.959999,NaN
21216600,80.959999,82.629997,80.879997,82.089996,NaN
21303000,82.089996,83.419998,81.790001,82.830002,NaN
21648600,82.830002,83.690002,81.480003,83.040001,NaN
21735000,83.040001,83.779999,81.900002,82.790001,NaN
21821400,82.790001,82.980003,81.620003,82.300003,NaN
21907800,82.300003,83.190002,81.809998,82.519997,NaN
22167000,82.519997,83.129997,81.43,82.07,NaN
22253400,82.07,82.110001,80.75,81.360001,NaN
22339800,81.360001,82.57,80.610001,81.790001,NaN
22426200,81.790001,83.089996,81.510002,82.290001,NaN
22512600,82.290001,83.5,81.769997,82.620003,NaN
22771800,82.620003,83.150002,81.519997,81.910004,NaN
22858200,81.910004,82.239998,80.82,81.860001,NaN
22944600,81.860001,83.150002,81.519997,81.910004,NaN
23031000,81.910004,82.239998,80.82,81.660004,NaN
23117400,81.660004,83.599998,81.410004,82.830002,NaN
23376600,82.830002,84.559998,82.610001,83.910004,NaN
23463000,83.910004,84.57,83.110001,83.860001,NaN
23549400,83.860001,84.989998,82.779999,84.300003,NaN
23635800,84.300003,84.699997,83.459999,84.32,NaN
23722200,84.32,85.559998,84.059998,85.160004,NaN
23981400,85.160004,86.989998,85.010002,86.470001,NaN
24067800,86.470001,87.75,86.040001,86.849998,NaN
24154200,86.849998,87.470001,85.550003,86.889999,NaN
24240600,86.889999,87.370003,85.550003,85.949997,NaN
24327000,85.949997,86.25,84.540001,85.080002,NaN
24586200,85.050003,85.050003,83.580002,84.169998,NaN
24672600,84.169998,84.699997,83.239998,84.059998,NaN
24759000,84.059998,84.830002,83.419998,84.190002,NaN
24845400,84.190002,85.279999,83.82,84.650002,NaN
24931800,84.650002,85.209999,83.830002,84.279999,NaN
25191000,84.279999,84.290001,82.809998,83.150002,NaN
25277400,83.150002,84.190002,82.620003,83.639999,NaN
25363800,83.639999,84.720001,83.209999,83.660004,NaN
25450200,83.660004,84.040001,82.769997,83.379997,NaN
25536600,83.379997,84.300003,82.910004,83.769997,NaN
25799400,83.769997,84.260002,82.889999,83.309998,NaN
25885800,83.309998,83.730003,82.519997,83.120003,NaN
25972200,83.120003,83.809998,82.290001,83.43,NaN
26058600,83.43,84.099998,82.82,83.360001,NaN
26145000,83.360001,83.800003,82.519997,83.25,NaN
26404200,83.25,83.989998,82.660004,83.510002,NaN
26490600,83.510002,84.769997,83.209999,84.220001,NaN
26577000,84.220001,85.260002,83.82,84.389999,NaN
26663400,84.389999,84.790001,83.529999,84.099998,NaN
26749800,84.099998,84.730003,83.550003,84.220001,NaN
27009000,84.220001,85.269997,83.82,84.669998,NaN
27095400,84.669998,85.690002,84.18,84.790001,NaN
27181800,84.790001,86.239998,84.690002,85.029999,NaN
27268200,85.029999,85.540001,83.809998,84.150002,NaN
27354600,84.150002,84.330002,82.919998,83.370003,NaN
27613800,83.370003,83.75,82.339996,83.239998,NaN
27700200,83.239998,84.169998,82.809998,83.470001,NaN
27786600,83.470001,83.529999,82.410004,82.790001,NaN
27873000,82.790001,83.480003,82.230003,82.910004,NaN
27959400,82.910004,84.059998,82.489998,83.720001,NaN
28218600,83.720001,84.919998,83.470001,84.239998,NaN
28305000,84.239998,85.18,83.589996,84.779999,NaN
28391400,84.779999,85.699997,84.349998,85.089996,NaN
28564200,85.089996,86.209999,84.669998,85.93,NaN
28823400,85.93,87.599998,85.790001,87.199997,NaN
28909800,87.199997,88.610001,86.110001,87.470001,NaN
28996200,87.470001,88.830002,86.720001,88.480003,NaN
29082600,88.480003,89.870003,88.110001,88.900002,NaN
29169000,88.900002,89.889999,88.120003,89.459999,NaN
29428200,89.459999,90.389999,88.760002,89.940002,NaN
29514600,89.940002,90.470001,88.870003,89.470001,NaN
29601000,89.470001,90.029999,88.480003,89.540001,NaN
29687400,89.540001,90.870003,89.010002,89.919998,NaN
29773800,89.919998,90.93,89.440002,90.260002,NaN
30033000,90.260002,90.809998,89.279999,89.800003,NaN
30119400,89.800003,90.32,88.93,89.660004,NaN
30205800,89.660004,90.220001,88.769997,89.720001,NaN
30292200,89.720001,90.610001,89.309998,90.040001,NaN
30378600,90.040001,90.769997,89.419998,90.220001,NaN
30637800,90.220001,90.769997,89.360001,89.940002,NaN
30724200,89.940002,90.839996,89.349998,90.040001,NaN
30810600,90.040001,90.860001,89.349998,90.099998,NaN
30897000,90.099998,91.080002,89.809998,90.610001,NaN
31242600,90.610001,91.489998,90.279999,91.089996,NaN
31329000,91.089996,92.379997,90.730003,92.080002,NaN
31415400,92.080002,92.989998,91.599998,92.269997,NaN
31501800,92.269997,92.790001,91.360001,92.150002,NaN
31847400,92.150002,92.190002,90.639999,91.150002,NaN
31933800,91.150002,92.279999,90.690002,91.800003,NaN
32020200,91.800003,93,91.5,92.349998,NaN
32106600,92.349998,93.260002,91.75,92.379997,NaN
32193000,92.379997,93.019997,91.599998,92.190002,NaN
32452200,92.190002,92.669998,90.989998,91.980003,NaN
32538600,91.980003,93.279999,91.629997,92.720001,NaN
32625000,92.720001,93.660004,91.879997,92.559998,NaN
32711400,92.559998,93.360001,91.669998,92.800003,NaN
32797800,92.800003,93.940002,92.25,93.029999,NaN
33057000,93.029999,94.110001,92.629997,93.410004,NaN
33143400,93.410004,94.279999,92.849998,93.760002,NaN
33229800,93.760002,94.529999,93.07,93.779999,NaN
33316200,93.779999,94.690002,93.150002,94.190002,NaN
33402600,94.190002,95.529999,93.959999,94.879997,NaN
33661800,94.879997,95.93,94.160004,95.279999,NaN
33748200,95.279999,96.360001,94.690002,95.589996,NaN
33834600,95.589996,95.779999,93.959999,94.889999,NaN
33921000,94.889999,95.779999,94.120003,95.209999,NaN
34007400,95.209999,96.489998,94.790001,95.879997,NaN
34266600,95.879997,97.050003,95.379997,96.419998,NaN
34353000,96.419998,97.190002,95.599998,96.43,NaN
34439400,96.43,97.190002,95.580002,96.629997,NaN
34525800,96.629997,97.260002,95.690002,96.620003,NaN
34612200,96.620003,97.580002,95.839996,96.93,NaN
34871400,96.93,98.040001,96.129997,97.449997,NaN
34957800,97.449997,98.5,96.900002,97.510002,NaN
35044200,97.510002,97.970001,96.230003,97.389999,NaN
35130600,97.389999,98.489998,96.989998,97.910004,NaN
35217000,97.910004,98.959999,97.559998,98.43,NaN
35562600,98.43,99.589996,97.849998,98.660004,NaN
35649000,98.660004,99.32,97.32,98.199997,NaN
35735400,98.199997,98.599998,96.959999,97.559998,NaN
35821800,97.559998,97.790001,96.25,96.739998,NaN
36081000,96.650002,96.650002,94.970001,95.720001,NaN
36167400,95.720001,96.669998,94.919998,96.089996,NaN
36253800,96.089996,97.339996,95.860001,96.730003,NaN
36340200,96.730003,97.709999,96.080002,96.959999,NaN
36426600,96.959999,97.540001,95.839996,96.75,NaN
36685800,96.75,97.480003,96.110001,97,NaN
36772200,97,97.599998,96.32,96.980003,NaN
36858600,96.980003,97.540001,96.300003,96.949997,NaN
36945000,96.949997,98.379997,96.900002,97.919998,NaN
37031400,97.919998,99.489998,97.82,98.959999,NaN
37290600,98.959999,99.440002,98.419998,99.379997,NaN
37377000,99.379997,100.309998,98.720001,99.459999,NaN
37463400,99.459999,100.099998,98.629997,99.300003,NaN
37549800,99.300003,100.290001,98.57,99.389999,NaN
37636200,99.389999,100.089996,98.639999,99.57,NaN
37895400,99.57,101.150002,99.120003,100.709999,NaN
37981800,100.709999,101.940002,100.360001,101.209999,NaN
38068200,101.209999,101.660004,99.980003,101.120003,NaN
38154600,101.120003,102.029999,100.43,101.190002,NaN
38241000,101.190002,101.739998,100.349998,101.010002,NaN
38500200,101.010002,101.459999,100.080002,100.620003,NaN
38586600,100.620003,101.059998,99.620003,100.279999,NaN
38673000,100.279999,100.629997,99.150002,99.620003,NaN
38759400,99.620003,100.029999,98.360001,99.610001,NaN
38845800,99.610001,100.650002,99.18,99.949997,NaN
39105000,99.949997,100.739998,99.360001,100.029999,NaN
39191400,100.029999,100.860001,99.410004,100.260002,NaN
39277800,100.260002,101.050003,99.690002,100.309998,NaN
39364200,100.309998,100.989998,99.629997,100.389999,NaN
39450600,100.389999,101.230003,99.860001,100.559998,NaN
39709800,100.559998,101.410004,99.879997,100.790001,NaN
39796200,100.790001,102.110001,100.300003,101.510002,NaN
39882600,101.510002,102.870003,101.129997,101.980003,NaN
39969000,101.980003,102.860001,101.300003,102.099998,NaN
40314600,102.099998,103.540001,101.75,102.879997,NaN
40401000,102.879997,103.959999,102.25,102.980003,NaN
40487400,102.980003,104.010002,102.279999,103.370003,NaN
40573800,103.370003,104.400002,102.760002,103.519997,NaN
40660200,103.519997,104.18,102.68,103.489998,NaN
40919400,103.489998,104.629997,103.089996,104.010002,NaN
41005800,104.010002,104.580002,103.059998,103.610001,NaN
41092200,103.610001,104.160004,102.550003,103.360001,NaN
41178600,103.360001,104.269997,102.580002,103.559998,NaN
41265000,103.559998,104.629997,102.790001,104.050003,NaN
41520600,104.050003,104.830002,103.190002,103.940002,NaN
41607000,103.940002,105.07,103.230003,104.589996,NaN
41693400,104.589996,105.599998,103.849998,104.769997,NaN
41779800,104.769997,105.580002,103.900002,104.629997,NaN
41866200,104.629997,104.959999,103.25,103.949997,NaN
42125400,103.949997,104.110001,102.370003,103.290001,NaN
42211800,103.290001,104.360001,102.709999,103.790001,NaN
42298200,103.790001,104.279999,102.68,103.779999,NaN
42384600,103.779999,104.419998,102.800003,103.230003,NaN
42471000,103.230003,103.5,101.860001,102.870003,NaN
42730200,102.870003,103.150002,101.709999,102.360001,NaN
42816600,102.360001,103.370003,101.5,102.620003,NaN
42903000,102.620003,103.57,102.120003,102.900002,NaN
42989400,102.900002,103.57,101.980003,102.690002,NaN
43075800,102.690002,103.169998,101.650002,102.209999,NaN
43335000,102.080002,102.080002,100.25,100.690002,NaN
43421400,100.690002,101.620003,99.68,100.830002,NaN
43507800,100.830002,101.75,100.300003,101.07,NaN
43594200,101.07,102.169998,100.610001,101.309998,NaN
43680600,101.309998,101.839996,100.410004,100.989998,NaN
43939800,100.989998,101.239998,99.720001,100.129997,NaN
44026200,100.129997,100.389999,98.730003,99.470001,NaN
44112600,99.470001,100.489998,98.93,99.589996,NaN
44199000,99.589996,100.139999,98.779999,99.400002,NaN
44285400,99.400002,100.169998,98.68,99.629997,NaN
44631000,99.629997,100.760002,99.220001,100.199997,NaN
44717400,100.199997,101.529999,99.889999,100.959999,NaN
44803800,100.959999,102.07,100.300003,101.010002,NaN
44890200,101.010002,101.879997,100.43,101.300003,NaN
45149400,101.300003,102.019997,100.550003,101.089996,NaN
45235800,101.089996,101.5,99.910004,100.32,NaN
45322200,100.32,100.970001,99.279999,100.290001,NaN
45408600,100.290001,101.230003,99.779999,100.639999,NaN
45495000,100.639999,101.709999,100.18,101.07,NaN
45754200,101.07,101.279999,99.779999,100.220001,NaN
45840600,100.220001,101.099998,99.449997,100.32,NaN
45927000,100.32,101.290001,99.68,100.519997,NaN
46013400,100.519997,101.370003,99.870003,100.5,NaN
46099800,100.5,100.629997,98.650002,98.970001,NaN
46359000,98.970001,99.18,97.220001,97.870003,NaN
46445400,97.870003,98.660004,96.919998,97.589996,NaN
46531800,97.589996,98.949997,97.360001,98.410004,NaN
46618200,98.410004,99,97.589996,98.129997,NaN
46704600,98.129997,98.660004,97.330002,97.989998,NaN
46963800,97.989998,98.480003,97.019997,97.739998,NaN
47050200,97.739998,99.389999,97.610001,98.82,NaN
47136600,98.82,100.290001,98.68,98.699997,NaN
47223000,99.160004,100.650002,99.160004,99.779999,NaN
47309400,99.779999,100.309998,99.089996,99.779999,NaN
47655000,99.779999,100.349998,99.099998,99.760002,NaN
47741400,99.760002,100.830002,99.25,100.040001,NaN
47827800,100.040001,101.029999,99.589996,100.339996,NaN
47914200,100.339996,101.330002,99.860001,100.690002,NaN
48173400,100.690002,101.519997,100.190002,100.82,NaN
48259800,100.82,101.059998,99.07,99.5,NaN
48346200,99.5,99.830002,98.230003,99.220001,NaN
48432600,99.220001,100.480003,98.760002,99.279999,NaN
48519000,99.279999,100.349998,98.639999,99.110001,NaN
48778200,99.110001,99.57,98.110001,98.93,NaN
48864600,98.93,100.010002,98.599998,99.32,NaN
48951000,99.32,100,98.739998,99.279999,NaN
49037400,99.279999,99.82,98.5,99.110001,NaN
49123800,99.110001,99.599998,98.260002,98.940002,NaN
49383000,98.940002,99.470001,96.669998,98.139999,NaN
49469400,98.139999,98.989998,97.419998,97.779999,NaN
49555800,97.779999,98.150002,96.510002,97.07,NaN
49642200,97.07,97.220001,95.370003,96.019997,NaN
49728600,96.019997,96.779999,95.080002,95.580002,NaN
49987800,95.580002,96.760002,95.220001,95.959999,NaN
50074200,95.959999,96.110001,94.059998,94.510002,NaN
50160600,94.510002,95.339996,93.349998,93.889999,NaN
50247000,93.889999,94.889999,93.330002,94.089996,NaN
50333400,94.089996,94.910004,93.629997,94.25,NaN
50592600,94.25,94.550003,93.169998,93.529999,NaN
50679000,93.529999,94.129997,92.809998,93.540001,NaN
50765400,93.540001,95.059998,93.349998,94.660004,NaN
50851800,94.809998,96.5,94.809998,96,NaN
50938200,96,96.529999,95.190002,95.690002,NaN
51197400,97.900002,100.959999,97.900002,98.760002,NaN
51283800,98.760002,101,98.489998,99.989998,NaN
51370200,99.989998,100.190002,98.059998,98.599998,NaN
51456600,98.599998,99.07,97.349998,98.160004,NaN
51543000,98.160004,98.940002,97.519997,98.330002,NaN
51802200,98.330002,99.959999,98.089996,99.25,NaN
51888600,99.25,101.019997,99.150002,100.400002,NaN
51975000,100.400002,101.510002,99.769997,100.410004,NaN
52061400,100.410004,101.120003,99.400002,100.239998,NaN
52147800,100.239998,101.220001,99.760002,100.480003,NaN
52407000,100.480003,100.889999,99.169998,99.519997,NaN
52493400,99.519997,99.760002,98.32,99.029999,NaN
52579800,99.029999,99.839996,98.5,99.07,NaN
52666200,99.07,99.800003,98.519997,99.290001,NaN
52752600,99.290001,100.93,99.099998,100.690002,NaN
53098200,100.690002,102.25,100.43,101.150002,NaN
53184600,101.150002,101.940002,100.519997,101.339996,NaN
53271000,101.339996,101.879997,100.379997,100.800003,NaN
53357400,100.800003,101.010002,99.690002,100.419998,NaN
53616600,100.419998,100.839996,99.489998,100.07,NaN
53703000,100.07,100.349998,98.989998,99.339996,NaN
53789400,99.339996,100.239998,98.790001,99.769997,NaN
53875800,99.769997,100.349998,99.07,99.660004,NaN
53962200,99.660004,100.519997,99.260002,99.959999,NaN
54221400,99.959999,100.400002,99.139999,99.68,NaN
54307800,99.68,100.080002,98.709999,99.339996,NaN
54394200,99.339996,99.720001,98.150002,98.470001,NaN
54480600,98.470001,99.120003,97.610001,98.379997,NaN
54567000,98.379997,99.349998,97.779999,98.150002,NaN
54826200,98.150002,98.410004,96.970001,97.620003,NaN
54912600,97.620003,98.550003,97.120003,97.879997,NaN
54999000,97.879997,98.510002,97.290001,97.900002,NaN
55085400,97.900002,98.970001,97.480003,98.339996,NaN
55171800,98.339996,99.489998,97.959999,98.93,NaN
55431000,98.93,100.040001,98.620003,99.209999,NaN
55517400,99.209999,99.779999,98.339996,99.110001,NaN
55603800,99.110001,100.129997,98.489998,99.82,NaN
55690200,99.82,100.959999,99.419998,100.019997,NaN
55776600,100.019997,100.300003,98.870003,99.360001,NaN
56035800,99.360001,99.620003,98.580002,99.209999,NaN
56122200,99.209999,100.199997,98.620003,99.57,NaN
56208600,99.57,100.080002,98.610001,99.029999,NaN
56295000,99.029999,99.25,97.739998,98.129997,NaN
56381400,98.129997,98.449997,97.029999,97.790001,NaN
56640600,97.790001,98.330002,96.980003,97.349998,NaN
56727000,97.349998,97.660004,96.050003,97,NaN
56813400,97,97.449997,95.230003,95.650002,NaN
56899800,95.650002,96.330002,94.589996,95.599998,NaN
56986200,95.599998,96.830002,94.970001,95.57,NaN
57245400,95.57,95.760002,94.57,95.099998,NaN
57331800,95.019997,95.019997,94.379997,94.739998,NaN
57418200,94.739998,94.989998,93.389999,93.790001,NaN
57504600,93.790001,94.75,92.959999,93.959999,NaN
57591000,93.959999,94.709999,93.279999,94.230003,NaN
57853800,94.230003,94.43,92.480003,92.800003,NaN
57940200,92.800003,93.730003,91.839996,93.18,NaN
58026600,93.269997,95.309998,93.269997,94.910004,NaN
58113000,94.910004,96.080002,94.370003,94.790001,NaN
58199400,94.790001,95.010002,93.639999,94.459999,NaN
58458600,94.459999,94.970001,93.779999,94.389999,NaN
58545000,94.389999,95.309998,93.940002,94.459999,NaN
58631400,94.459999,94.839996,93.099998,93.410004,NaN
58717800,93.410004,93.540001,91.639999,92.120003,NaN
58804200,92.120003,92.900002,90.93,92.120003,NaN
59063400,92.120003,92.690002,91.379997,91.809998,NaN
59149800,91.809998,93.150002,91.209999,92.709999,NaN
59236200,92.709999,93.349998,91.800003,92.849998,NaN
59322600,92.849998,93.620003,91.879997,92.129997,NaN
59409000,92.129997,92.379997,90.949997,91.610001,NaN
59668200,91.610001,92.120003,90.510002,90.790001,NaN
59754600,90.790001,91.099998,89.339996,90.160004,NaN
59841000,90.160004,91.139999,89.730003,90.330002,NaN
60013800,90.330002,92.190002,90.269997,91.940002,NaN
60273000,92.040001,94.900002,92.040001,93.410004,NaN
60359400,93.410004,94.43,92.510002,93.989998,NaN
60445800,93.989998,96.120003,93.949997,95.440002,NaN
60532200,95.440002,96.589996,94.730003,95.839996,NaN
60618600,95.839996,97.57,95.360001,97.059998,NaN
60877800,97.059998,98.169998,96.07,96.510002,NaN
60964200,96.510002,97.349998,95.400002,96.870003,NaN
61050600,96.870003,97.650002,96.080002,96.919998,NaN
61137000,96.959999,96.959999,96.959999,96.959999,NaN
61223400,97.690002,97.690002,97.690002,97.690002,NaN
61482600,97.970001,97.970001,97.970001,97.970001,NaN
61569000,97.669998,97.669998,97.669998,97.669998,NaN
61655400,98.540001,98.540001,98.540001,98.540001,NaN
61741800,99.739998,99.739998,99.739998,99.739998,NaN
61828200,100.260002,100.260002,100.260002,100.260002,NaN
62087400,101.550003,101.550003,101.550003,101.550003,NaN
62173800,101.800003,101.800003,101.800003,101.800003,NaN
62260200,101.18,101.18,101.18,101.18,NaN
62346600,100.739998,100.739998,100.739998,100.739998,NaN
62692200,100.949997,100.949997,100.949997,100.949997,NaN
62778600,101.949997,101.949997,101.949997,101.949997,NaN
62865000,102.209999,102.209999,102.209999,102.209999,NaN
62951400,101.779999,101.779999,101.779999,101.779999,NaN
63037800,102.089996,102.089996,102.089996,102.089996,NaN
63297000,102.089996,102.849998,101.190002,101.669998,NaN
63383400,101.669998,102.589996,100.870003,102.089996,NaN
63469800,102.089996,103.690002,101.900002,103.059998,NaN
63556200,103.059998,104.199997,102.660004,103.510002,NaN
63642600,103.510002,104.290001,102.379997,103.470001,NaN
63901800,103.470001,103.970001,102.440002,103.32,NaN
63988200,103.32,104.300003,102.849998,103.650002,NaN
64074600,103.650002,104.660004,103.050003,103.589996,NaN
64161000,103.589996,103.800003,102.290001,102.989998,NaN
64247400,102.989998,103.889999,102.410004,103.389999,NaN
64506600,103.389999,104.239998,102.800003,103.699997,NaN
64593000,103.699997,104.849998,103.349998,104.050003,NaN
64679400,104.050003,104.610001,102.830002,103.879997,NaN
64765800,103.879997,105,103.32,103.879997,NaN
64852200,103.879997,104.400002,102.75,103.650002,NaN
65111400,103.650002,104.029999,102.199997,102.57,NaN
65197800,102.57,103.589996,101.629997,102.699997,NaN
65284200,102.699997,103.309998,101.809998,102.5,NaN
65370600,102.5,103.93,102.199997,103.5,NaN
65457000,103.5,104.980003,103.220001,104.160004,NaN
65716200,104.160004,104.879997,103.300003,103.940002,NaN
65802600,103.940002,104.57,103.099998,104.010002,NaN
65889000,104.010002,105.410004,103.5,104.68,NaN
65975400,104.68,105.43,103.849998,104.639999,NaN
66061800,104.639999,105.480003,104.050003,104.860001,NaN
66321000,104.860001,105.459999,103.970001,104.540001,NaN
66407400,104.540001,105.220001,103.900002,104.739998,NaN
66493800,104.739998,106.029999,104.360001,105.550003,NaN
66580200,105.550003,106.690002,104.970001,105.589996,NaN
66666600,105.589996,105.910004,104.449997,105.080002,NaN
66925800,105.080002,105.529999,104.029999,104.589996,NaN
67012200,104.589996,105.589996,104.099998,105.029999,NaN
67098600,105.029999,106.25,104.650002,105.620003,NaN
67185000,105.620003,106.650002,104.959999,105.589996,NaN
67271400,105.589996,106.010002,104.470001,105.279999,NaN
67617000,105.279999,106.18,104.650002,105.290001,NaN
67703400,105.290001,106.18,104.720001,105.379997,NaN
67789800,105.379997,106.239998,104.760002,105.449997,NaN
67876200,105.449997,106.730003,105.040001,106.18,NaN
68135400,106.18,107.040001,105.370003,106.190002,NaN
68221800,106.190002,107.160004,105.449997,106.57,NaN
68308200,106.57,108.129997,106.209999,107.349998,NaN
68394600,107.349998,108.389999,106.629997,107.32,NaN
68481000,107.32,108.510002,106.779999,107.940002,NaN
68740200,107.940002,109.400002,107.639999,108.769997,NaN
68826600,108.769997,109.720001,108.019997,108.870003,NaN
68913000,108.870003,109.68,108.040001,108.959999,NaN
68999400,108.959999,109.75,108.190002,108.940002,NaN
69085800,108.940002,109.370003,107.769997,108.379997,NaN
69345000,108.379997,108.519997,106.709999,107.330002,NaN
69431400,107.330002,108.199997,106.709999,107.610001,NaN
69517800,107.610001,108.550003,107.089996,107.75,NaN
69604200,107.75,108.220001,106.550003,107.5,NaN
69690600,107.5,108.610001,106.889999,107.919998,NaN
69949800,107.919998,108.809998,107.18,107.589996,NaN
70036200,107.589996,107.68,105.860001,106.690002,NaN
70122600,106.690002,107.519997,106,106.839996,NaN
70209000,106.839996,108.330002,106.669998,107.75,NaN
70295400,107.75,108.360001,106.949997,107.519997,NaN
70554600,107.519997,108,106.529999,107.300003,NaN
70641000,107.300003,108.080002,106.220001,107.169998,NaN
70727400,107.169998,107.410004,105.980003,106.489998,NaN
70813800,106.489998,107.669998,106.07,107.199997,NaN
71159400,107.199997,108.260002,106.75,107.480003,NaN
71245800,107.480003,108.620003,106.769997,108.120003,NaN
71332200,108.120003,109.639999,107.959999,109,NaN
71418600,109,110.290001,108.529999,109.529999,NaN
71505000,109.529999,110.150002,108.529999,109.620003,NaN
71764200,109.620003,110.540001,108.889999,109.449997,NaN
71850600,109.449997,110.379997,108.760002,109.760002,NaN
71937000,109.760002,111.110001,109.360001,110.18,NaN
72023400,110.18,110.790001,109.370003,109.910004,NaN
72109800,109.910004,110.559998,109.07,109.839996,NaN
72369000,109.839996,110.220001,108.769997,109.510002,NaN
72455400,109.510002,110.639999,109.019997,109.769997,NaN
72541800,109.769997,110.349998,108.709999,109.199997,NaN
72628200,109.199997,109.690002,108.080002,109.040001,NaN
72714600,109.040001,109.919998,108.300003,108.889999,NaN
72973800,108.889999,109.190002,107.620003,108.190002,NaN
73060200,108.190002,108.290001,106.699997,107.120003,NaN
73146600,107.120003,107.889999,106.18,106.889999,NaN
73233000,106.889999,107.889999,106.419998,107.050003,NaN
73319400,107.050003,108.279999,106.699997,107.669998,NaN
73575000,107.669998,108,106.300003,106.690002,NaN
73661400,106.690002,107.370003,105.550003,106.080002,NaN
73747800,106.080002,107.239998,105.440002,105.989998,NaN
73834200,105.989998,106.809998,105.139999,106.25,NaN
73920600,106.25,107.330002,105.699997,106.629997,NaN
74179800,106.629997,106.809998,105.360001,106.139999,NaN
74266200,106.059998,106.059998,103.830002,104.739998,NaN
74352600,104.739998,106.099998,104.43,105.419998,NaN
74439000,105.419998,106.449997,104.900002,105.769997,NaN
74525400,105.769997,107.019997,105.489998,106.379997,NaN
74784600,106.379997,107.449997,106.059998,106.860001,NaN
74871000,106.860001,107.550003,106.129997,106.660004,NaN
74957400,106.660004,107.379997,106.019997,106.889999,NaN
75043800,106.889999,108.389999,106.720001,107.940002,NaN
75130200,107.940002,109.589996,107.739998,108.980003,NaN
75389400,108.980003,110.370003,108.790001,109.690002,NaN
75475800,109.690002,110.459999,108.910004,109.779999,NaN
75562200,109.779999,111.07,109.389999,110.309998,NaN
75648600,110.309998,111.199997,109.669998,110.459999,NaN
75735000,110.459999,111.309998,109.839996,110.660004,NaN
76080600,110.660004,111.480003,109.779999,110.349998,NaN
76167000,110.349998,110.519997,108.919998,109.529999,NaN
76253400,109.529999,110.349998,108.970001,109.690002,NaN
76339800,109.690002,110.510002,108.93,109.730003,NaN
76599000,109.730003,109.919998,108.279999,108.82,NaN
76685400,108.82,109.32,107.709999,108.209999,NaN
76771800,108.209999,108.519997,106.910004,107.650002,NaN
76858200,107.650002,108.519997,106.900002,107.279999,NaN
76944600,107.279999,107.68,106.300003,106.860001,NaN
77203800,106.860001,107.919998,106.290001,107.010002,NaN
77290200,107.010002,108.029999,106.379997,107.550003,NaN
77376600,107.550003,109.150002,107.379997,108.389999,NaN
77463000,108.389999,109.519997,107.779999,108.440002,NaN
77549400,108.440002,108.940002,107.540001,108.360001,NaN
77808600,108.360001,108.779999,107.370003,108.110001,NaN
77895000,108.110001,109.120003,107.639999,108.559998,NaN
77981400,108.559998,109.660004,107.980003,108.790001,NaN
78067800,108.790001,109.260002,107.620003,108.68,NaN
78154200,108.68,109.330002,107.690002,108.269997,NaN
78413400,108.230003,108.230003,106.68,107.480003,NaN
78499800,107.480003,108.290001,106.699997,107.370003,NaN
78586200,107.370003,107.870003,106.489998,107.019997,NaN
78672600,107.019997,107.470001,105.940002,106.82,NaN
78759000,106.82,107.910004,106.400002,107.139999,NaN
79018200,107.139999,107.949997,106.720001,107.489998,NaN
79191000,107.489998,108.800003,107.139999,108.099998,NaN
79277400,108.279999,110.269997,108.279999,109.040001,NaN
79363800,109.040001,109.660004,108.160004,108.690002,NaN
79623000,108.690002,109.160004,107.620003,108.110001,NaN
79709400,108.110001,108.349998,106.870003,107.32,NaN
79795800,107.32,108.150002,106.419998,106.889999,NaN
79882200,106.889999,107.300003,105.620003,106.279999,NaN
79968600,106.279999,107.580002,105.769997,106.800003,NaN
80227800,106.800003,107.370003,105.550003,105.879997,NaN
80314200,105.879997,106.400002,104.43,105.830002,NaN
80400600,105.830002,107.360001,105.470001,106.139999,NaN
80487000,106.139999,106.68,105.120003,105.809998,NaN
80573400,105.809998,107.050003,104.989998,106.660004,NaN
80832600,106.660004,108.669998,106.629997,107.919998,NaN
80919000,107.919998,108.879997,107.059998,107.599998,NaN
81005400,107.599998,108.419998,106.790001,107.529999,NaN
81091800,107.529999,108.309998,106.610001,107.279999,NaN
81178200,107.279999,108.029999,106.519997,107.379997,NaN
81437400,107.379997,108.059998,106.599998,107.389999,NaN
81523800,107.389999,108.849998,107.059998,108.400002,NaN
81610200,108.400002,109.849998,108.120003,109.290001,NaN
81696600,109.290001,110.879997,108.900002,110.139999,NaN
81783000,110.139999,111.120003,109.370003,110.43,NaN
82042200,110.43,111.379997,109.690002,110.610001,NaN
82128600,110.610001,111.32,109.669998,110.690002,NaN
82215000,110.690002,111.57,109.980003,110.860001,NaN
82301400,110.860001,111.68,110.089996,111.050003,NaN
82387800,111.050003,112.400002,110.519997,111.949997,NaN
82647000,111.949997,113.449997,111.660004,112.550003,NaN
